id_viagem,id_data,id_veiculo,id_motorista,id_cliente,id_rota,id_filial,peso_ton,valor_frete,km_rodado,tempo_previsto_h,tempo_realizado_h,status_entrega,ocorrencia
1769,20240521,22,21,20,14,2,12.5,4206.98,800,12.9,13.5,No Prazo,Nenhuma
1770,20240522,29,2,11,14,1,13.5,4852.99,800,12.9,16.5,Atrasado,Nenhuma
1771,20240522,32,10,6,20,4,19.7,3905.01,930,15.0,20.7,Atrasado,Nenhuma
1772,20240522,19,12,13,3,5,29.8,3176.55,590,9.5,9.1,No Prazo,Nenhuma
1773,20240522,25,12,7,14,5,9.4,4508.78,800,12.9,14.1,Atrasado,Trânsito/Rota
1774,20240522,29,15,8,16,1,13.8,1777.71,315,5.1,6.6,Atrasado,Nenhuma
1775,20240522,39,10,21,11,4,24.8,2119.19,410,6.6,6.3,No Prazo,Atraso em Carga/Descarga
1776,20240522,33,15,15,15,1,19.2,1098.89,210,3.4,3.1,No Prazo,Nenhuma
1777,20240522,23,23,18,12,4,4.0,2594.83,590,9.5,9.7,No Prazo,Nenhuma
1778,20240522,26,15,1,4,1,9.9,2811.65,550,8.9,8.3,No Prazo,Nenhuma
1779,20240522,26,1,30,6,1,12.4,3643.68,800,12.9,16.7,Atrasado,Nenhuma
1780,20240522,27,29,13,18,5,43.8,2884.47,550,8.9,8.8,No Prazo,Nenhuma
1781,20240522,21,11,14,13,1,26.9,7483.45,1370,22.1,27.7,Atrasado,Nenhuma
1782,20240522,25,29,22,10,5,9.4,4447.3,930,15.0,14.9,No Prazo,Nenhuma
1783,20240522,40,10,27,4,4,11.1,3147.19,550,8.9,11.3,Atrasado,Nenhuma
1784,20240523,20,35,17,7,5,4.4,1075.66,210,3.4,3.2,No Prazo,Nenhuma
1785,20240523,32,24,9,13,4,20.9,7817.79,1370,22.1,28.2,Atrasado,Nenhuma
1786,20240523,7,28,11,1,5,4.2,2422.3,430,6.9,7.1,No Prazo,Nenhuma
1787,20240523,8,27,24,15,1,9.6,1265.72,210,3.4,3.2,No Prazo,Nenhuma
1788,20240523,15,1,30,17,1,50.9,480.58,100,1.6,2.0,Atrasado,Nenhuma
1789,20240523,1,33,25,4,3,10.2,2523.89,550,8.9,12.8,Atrasado,Nenhuma
1790,20240523,25,37,14,11,5,10.2,2071.86,410,6.6,8.3,Atrasado,Nenhuma
1791,20240523,34,14,12,10,2,5.6,4791.82,930,15.0,14.4,No Prazo,Nenhuma
1792,20240523,20,35,12,4,5,4.4,2644.41,550,8.9,10.8,Atrasado,Nenhuma
1793,20240523,24,32,6,19,4,56.4,1480.25,300,4.8,4.5,No Prazo,Nenhuma
1794,20240523,30,24,22,12,4,57.0,3158.04,590,9.5,11.3,Atrasado,Nenhuma
1795,20240523,26,22,10,19,1,11.6,1434.64,300,4.8,4.9,No Prazo,Trânsito/Rota
1796,20240523,26,30,14,1,1,12.1,2290.5,430,6.9,7.7,Atrasado,Nenhuma
1797,20240523,8,30,20,2,1,13.3,1889.88,410,6.6,7.8,Atrasado,Nenhuma
1798,20240523,40,10,13,5,4,13.4,6110.3,1370,22.1,22.1,No Prazo,Problema Documental
1799,20240523,33,6,30,4,1,24.8,3271.35,550,8.9,8.9,No Prazo,Nenhuma
1800,20240523,8,1,2,18,1,13.6,2403.07,550,8.9,9.5,Atrasado,Nenhuma
1801,20240523,24,32,21,5,4,49.6,8260.32,1370,22.1,24.0,Atrasado,Nenhuma
1802,20240523,37,2,27,3,1,19.0,3096.28,590,9.5,12.5,Atrasado,Nenhuma
1803,20240523,28,11,13,8,1,34.7,4758.1,930,15.0,14.6,No Prazo,Pane Mecânica
1804,20240523,9,19,10,5,2,33.6,6687.21,1370,22.1,22.2,No Prazo,Nenhuma
1805,20240523,5,2,29,1,1,24.0,1830.39,430,6.9,9.3,Atrasado,Nenhuma
1806,20240523,13,33,5,17,3,38.1,479.47,100,1.6,2.2,Atrasado,Nenhuma
1807,20240524,27,29,3,11,5,41.7,2209.63,410,6.6,6.7,No Prazo,Nenhuma
1808,20240524,9,21,2,15,2,27.3,1115.47,210,3.4,3.2,No Prazo,Nenhuma
1809,20240524,36,22,29,7,1,3.7,915.25,210,3.4,3.5,No Prazo,Nenhuma
1810,20240524,31,30,13,6,1,50.5,3815.65,800,12.9,12.4,No Prazo,Nenhuma
1811,20240524,33,2,11,10,1,23.5,4194.39,930,15.0,15.0,No Prazo,Trânsito/Rota
1812,20240524,8,2,14,17,1,9.8,467.61,100,1.6,1.5,No Prazo,Nenhuma
1813,20240524,16,10,1,15,4,4.5,1101.18,210,3.4,3.3,No Prazo,Trânsito/Rota
1814,20240524,27,29,22,14,5,56.4,4290.01,800,12.9,12.7,No Prazo,Nenhuma
1815,20240524,14,29,2,13,5,5.8,7565.58,1370,22.1,21.7,No Prazo,Nenhuma
1816,20240524,1,7,1,15,3,12.1,858.61,210,3.4,3.2,No Prazo,Nenhuma
1817,20240524,5,2,23,16,1,33.0,1316.39,315,5.1,5.1,No Prazo,Nenhuma
1818,20240525,12,34,2,4,5,13.1,3225.92,550,8.9,8.5,No Prazo,Nenhuma
1819,20240525,4,11,19,17,1,5.2,465.07,100,1.6,1.5,No Prazo,Nenhuma
1820,20240525,9,38,3,8,2,30.1,5308.69,930,15.0,16.2,Atrasado,Nenhuma
1821,20240526,6,34,3,12,5,9.8,3205.3,590,9.5,13.2,Atrasado,Nenhuma
1822,20240526,19,34,4,1,5,32.8,1992.01,430,6.9,6.6,No Prazo,Nenhuma
1823,20240526,42,28,24,6,5,5.4,4863.03,800,12.9,12.4,No Prazo,Nenhuma
1824,20240526,20,13,14,3,5,4.2,3262.6,590,9.5,9.8,No Prazo,Nenhuma
1825,20240527,16,23,24,18,4,5.1,2357.39,550,8.9,8.4,No Prazo,Nenhuma
1826,20240527,25,34,4,12,5,9.6,2979.65,590,9.5,9.8,No Prazo,Nenhuma
1827,20240527,8,6,16,4,1,13.4,2971.39,550,8.9,11.6,Atrasado,Nenhuma
1828,20240527,1,5,26,10,3,8.4,5193.86,930,15.0,14.1,No Prazo,Nenhuma
1829,20240527,30,36,9,18,4,45.9,3183.62,550,8.9,10.3,Atrasado,Nenhuma
1830,20240527,29,30,11,16,1,11.5,1463.14,315,5.1,7.3,Atrasado,Nenhuma
1831,20240527,42,17,4,7,5,4.4,1245.97,210,3.4,3.2,No Prazo,Nenhuma
1832,20240527,41,31,19,12,3,26.7,3435.75,590,9.5,9.4,No Prazo,Nenhuma
1833,20240527,1,7,21,18,3,12.8,2962.12,550,8.9,8.6,No Prazo,Nenhuma
1834,20240527,25,28,20,14,5,9.0,3765.69,800,12.9,12.1,No Prazo,Nenhuma
1835,20240527,37,2,12,20,1,24.5,5380.68,930,15.0,14.1,No Prazo,Atraso em Carga/Descarga
1836,20240527,14,35,17,11,5,6.0,2250.38,410,6.6,7.7,Atrasado,Atraso em Carga/Descarga
1837,20240527,7,35,12,19,5,4.7,1683.47,300,4.8,4.6,No Prazo,Nenhuma
1838,20240527,16,24,25,16,4,5.4,1545.55,315,5.1,5.0,No Prazo,Nenhuma
1839,20240527,22,18,1,19,2,10.7,1755.87,300,4.8,6.9,Atrasado,Nenhuma
1840,20240527,16,32,15,15,4,3.6,1107.55,210,3.4,3.3,No Prazo,Nenhuma
1841,20240527,24,23,17,8,4,41.5,5115.91,930,15.0,14.2,No Prazo,Nenhuma
1842,20240527,39,10,6,1,4,21.6,2364.67,430,6.9,6.6,No Prazo,Nenhuma
1843,20240527,20,37,1,17,5,5.3,521.69,100,1.6,1.6,No Prazo,Nenhuma
1844,20240527,25,35,11,14,5,13.5,3923.89,800,12.9,12.5,No Prazo,Nenhuma
1845,20240527,8,22,24,7,1,12.0,955.46,210,3.4,3.8,Atrasado,Nenhuma
1846,20240527,12,35,17,4,5,12.6,2657.92,550,8.9,8.4,No Prazo,Nenhuma
1847,20240527,28,27,2,18,1,41.0,2354.04,550,8.9,8.9,No Prazo,Nenhuma
1848,20240528,11,33,10,6,3,4.9,4605.06,800,12.9,13.2,No Prazo,Trânsito/Rota
1849,20240528,21,6,19,4,1,32.5,3162.72,550,8.9,9.1,No Prazo,Nenhuma
1850,20240528,42,13,15,15,5,4.1,959.48,210,3.4,3.2,No Prazo,Atraso em Carga/Descarga
1851,20240528,17,17,24,12,5,9.9,3224.72,590,9.5,9.5,No Prazo,Nenhuma
1852,20240528,27,35,21,16,5,52.6,1826.53,315,5.1,5.3,No Prazo,Nenhuma
1853,20240528,6,13,9,11,5,11.6,2569.53,410,6.6,7.8,Atrasado,Nenhuma
1854,20240528,8,22,21,17,1,10.0,451.64,100,1.6,1.5,No Prazo,Nenhuma
1855,20240528,9,21,29,9,2,23.9,8603.83,1960,31.6,40.6,Atrasado,Nenhuma
1856,20240528,7,12,2,8,5,5.2,3958.71,930,15.0,15.4,No Prazo,Nenhuma
1857,20240528,34,25,27,18,2,5.7,3179.47,550,8.9,8.4,No Prazo,Nenhuma
1858,20240528,27,37,2,10,5,44.6,5313.41,930,15.0,21.1,Atrasado,Nenhuma
1859,20240528,36,11,18,10,1,4.3,4854.05,930,15.0,14.4,No Prazo,Nenhuma
1860,20240528,13,3,9,17,3,53.7,534.13,100,1.6,1.6,No Prazo,Nenhuma
1861,20240528,3,12,6,1,5,5.6,2617.41,430,6.9,6.9,No Prazo,Nenhuma
1862,20240528,7,17,3,13,5,4.0,6145.56,1370,22.1,23.0,No Prazo,Nenhuma
1863,20240529,15,1,18,13,1,46.5,7960.97,1370,22.1,21.0,No Prazo,Nenhuma
1864,20240529,7,13,23,2,5,4.3,1960.86,410,6.6,7.6,Atrasado,Nenhuma
1865,20240529,23,24,30,6,4,3.9,4616.64,800,12.9,15.6,Atrasado,Nenhuma
1866,20240529,24,32,17,10,4,51.2,5054.41,930,15.0,14.6,No Prazo,Nenhuma
1867,20240529,9,26,23,16,2,27.8,1705.43,315,5.1,5.3,No Prazo,Nenhuma
1868,20240529,31,1,19,16,1,37.0,1676.63,315,5.1,5.1,No Prazo,Nenhuma
1869,20240529,33,11,29,3,1,19.6,2750.83,590,9.5,11.4,Atrasado,Nenhuma
1870,20240529,3,17,27,1,5,3.9,2026.62,430,6.9,8.4,Atrasado,Trânsito/Rota
1871,20240529,30,10,9,20,4,42.3,5667.62,930,15.0,15.5,No Prazo,Nenhuma
1872,20240529,24,32,22,12,4,57.0,2538.8,590,9.5,9.3,No Prazo,Atraso em Carga/Descarga
1873,20240529,6,12,15,17,5,9.9,522.89,100,1.6,1.5,No Prazo,Nenhuma
1874,20240529,33,30,26,4,1,17.6,2455.46,550,8.9,9.6,Atrasado,Pane Mecânica
1875,20240529,7,17,27,5,5,5.7,7234.15,1370,22.1,20.8,No Prazo,Nenhuma
1876,20240530,6,37,7,5,5,13.8,7775.29,1370,22.1,22.9,No Prazo,Nenhuma
1877,20240530,6,13,28,11,5,9.3,2024.44,410,6.6,6.9,No Prazo,Nenhuma
1878,20240530,9,21,27,10,2,27.0,5105.55,930,15.0,16.1,Atrasado,Trânsito/Rota
1879,20240530,10,21,15,20,2,26.1,3829.75,930,15.0,14.8,No Prazo,Nenhuma
1880,20240530,32,36,1,20,4,16.4,5176.31,930,15.0,16.6,Atrasado,Nenhuma
1881,20240530,32,24,20,18,4,26.8,3159.65,550,8.9,8.9,No Prazo,Nenhuma
1882,20240530,25,29,25,19,5,10.1,1554.63,300,4.8,4.8,No Prazo,Nenhuma
1883,20240530,8,27,28,1,1,11.8,2340.58,430,6.9,9.6,Atrasado,Nenhuma
1884,20240530,5,15,9,19,1,25.4,1356.21,300,4.8,4.5,No Prazo,Nenhuma
1885,20240530,36,15,1,14,1,4.6,4443.67,800,12.9,12.2,No Prazo,Nenhuma
1886,20240530,28,22,13,1,1,41.7,2601.57,430,6.9,6.9,No Prazo,Trânsito/Rota
1887,20240530,27,35,24,17,5,51.5,429.91,100,1.6,1.6,No Prazo,Atraso em Carga/Descarga
1888,20240530,29,30,10,2,1,8.6,2358.58,410,6.6,6.2,No Prazo,Nenhuma
1889,20240530,4,2,2,5,1,3.9,5846.74,1370,22.1,21.3,No Prazo,Nenhuma
1890,20240530,30,32,11,17,4,45.2,480.13,100,1.6,2.1,Atrasado,Nenhuma
1891,20240530,21,6,18,18,1,25.4,2913.41,550,8.9,8.5,No Prazo,Nenhuma
1892,20240530,10,16,24,19,2,26.2,1473.93,300,4.8,4.9,No Prazo,Nenhuma
1893,20240530,16,10,2,6,4,4.9,4354.7,800,12.9,12.7,No Prazo,Nenhuma
1894,20240530,32,10,22,2,4,20.1,2279.66,410,6.6,6.3,No Prazo,Nenhuma
1895,20240531,36,27,3,9,1,3.9,10279.75,1960,31.6,30.9,No Prazo,Nenhuma
1896,20240531,35,5,6,1,3,5.9,2672.55,430,6.9,7.1,No Prazo,Trânsito/Rota
1897,20240531,14,28,24,3,5,4.8,2614.09,590,9.5,10.8,Atrasado,Nenhuma
1898,20240531,30,24,26,20,4,46.2,5219.67,930,15.0,13.9,No Prazo,Nenhuma
1899,20240531,23,24,8,10,4,4.9,5283.29,930,15.0,14.1,No Prazo,Nenhuma
1900,20240531,37,11,27,4,1,23.1,3064.78,550,8.9,11.9,Atrasado,Nenhuma
1901,20240531,16,32,15,4,4,5.9,2611.6,550,8.9,9.3,No Prazo,Nenhuma
1902,20240531,26,6,20,15,1,10.6,1058.77,210,3.4,3.3,No Prazo,Nenhuma
1903,20240531,18,3,24,10,3,41.0,4009.93,930,15.0,14.2,No Prazo,Nenhuma
1904,20240531,13,7,7,20,3,47.7,4013.57,930,15.0,14.7,No Prazo,Nenhuma
1905,20240531,5,22,20,6,1,36.6,4991.71,800,12.9,12.1,No Prazo,Nenhuma
1906,20240601,32,24,28,5,4,18.3,7449.91,1370,22.1,25.8,Atrasado,Trânsito/Rota
1907,20240601,8,6,24,12,1,9.1,3389.27,590,9.5,9.3,No Prazo,Nenhuma
1908,20240601,8,22,3,9,1,12.7,7729.73,1960,31.6,29.5,No Prazo,Nenhuma
1909,20240601,27,37,29,16,5,44.9,1650.73,315,5.1,5.2,No Prazo,Nenhuma
1910,20240601,30,36,13,13,4,35.8,8499.91,1370,22.1,21.1,No Prazo,Problema Documental
1911,20240601,24,23,18,17,4,42.9,556.67,100,1.6,1.6,No Prazo,Trânsito/Rota
1912,20240601,15,6,7,6,1,50.0,4600.18,800,12.9,12.0,No Prazo,Problema Documental
1913,20240601,14,37,28,3,5,5.0,3043.39,590,9.5,12.5,Atrasado,Pane Mecânica
1914,20240602,31,1,18,12,1,43.8,3244.29,590,9.5,9.6,No Prazo,Nenhuma
1915,20240602,19,37,2,16,5,25.9,1579.54,315,5.1,7.4,Atrasado,Nenhuma
1916,20240602,8,1,15,9,1,9.0,10746.16,1960,31.6,31.5,No Prazo,Nenhuma
1917,20240602,18,33,14,20,3,36.6,5297.02,930,15.0,15.4,No Prazo,Nenhuma
1918,20240602,20,17,17,6,5,4.8,4630.16,800,12.9,12.9,No Prazo,Pane Mecânica
1919,20240602,15,2,1,5,1,56.0,6831.99,1370,22.1,26.5,Atrasado,Nenhuma
1920,20240602,32,10,6,12,4,26.0,2854.39,590,9.5,11.4,Atrasado,Pane Mecânica
1921,20240603,40,24,2,12,4,11.6,3131.42,590,9.5,12.4,Atrasado,Nenhuma
1922,20240603,25,37,2,8,5,12.1,3865.89,930,15.0,15.6,No Prazo,Nenhuma
1923,20240603,35,33,5,7,3,5.8,1207.16,210,3.4,3.9,Atrasado,Pane Mecânica
1924,20240603,21,11,27,4,1,27.3,3189.87,550,8.9,8.2,No Prazo,Nenhuma
1925,20240603,30,23,5,12,4,56.8,2784.76,590,9.5,9.7,No Prazo,Nenhuma
1926,20240603,39,23,5,15,4,19.7,1003.18,210,3.4,4.7,Atrasado,Trânsito/Rota
1927,20240603,20,29,6,12,5,4.4,3179.95,590,9.5,10.9,Atrasado,Pane Mecânica
1928,20240603,17,17,10,4,5,9.0,3048.29,550,8.9,8.8,No Prazo,Nenhuma
1929,20240603,14,28,17,5,5,4.5,6416.18,1370,22.1,22.6,No Prazo,Trânsito/Rota
1930,20240603,16,32,25,10,4,5.4,5409.73,930,15.0,14.9,No Prazo,Trânsito/Rota
1931,20240603,6,17,23,18,5,12.3,2908.69,550,8.9,8.6,No Prazo,Nenhuma
1932,20240603,31,30,10,14,1,38.7,3436.41,800,12.9,15.7,Atrasado,Nenhuma
1933,20240603,19,17,11,12,5,32.8,2979.7,590,9.5,10.5,Atrasado,Atraso em Carga/Descarga
1934,20240603,38,13,2,14,5,52.8,4531.77,800,12.9,12.0,No Prazo,Problema Documental
1935,20240603,7,37,11,9,5,4.7,8189.35,1960,31.6,30.2,No Prazo,Nenhuma
1936,20240603,32,32,12,7,4,25.2,1221.34,210,3.4,3.4,No Prazo,Nenhuma
1937,20240603,8,6,20,8,1,8.5,4026.83,930,15.0,15.4,No Prazo,Nenhuma
1938,20240603,8,22,16,4,1,11.5,2818.96,550,8.9,11.5,Atrasado,Nenhuma
1939,20240603,4,11,28,3,1,5.7,3603.14,590,9.5,10.0,No Prazo,Pane Mecânica
1940,20240603,2,29,30,8,5,4.2,4633.72,930,15.0,17.8,Atrasado,Nenhuma
1941,20240603,4,11,10,5,1,5.9,6157.3,1370,22.1,25.6,Atrasado,Nenhuma
1942,20240604,5,11,3,4,1,23.6,3368.84,550,8.9,8.8,No Prazo,Nenhuma
1943,20240604,26,30,2,3,1,13.0,2624.86,590,9.5,9.9,No Prazo,Pane Mecânica
1944,20240604,14,35,28,17,5,4.1,475.15,100,1.6,1.6,No Prazo,Nenhuma
1945,20240604,39,24,25,20,4,16.9,5306.18,930,15.0,15.1,No Prazo,Trânsito/Rota
1946,20240604,10,18,17,16,2,21.3,1637.68,315,5.1,5.3,No Prazo,Nenhuma
1947,20240604,1,3,22,11,3,9.8,2266.18,410,6.6,6.4,No Prazo,Nenhuma
1948,20240604,26,2,7,13,1,9.1,6739.19,1370,22.1,22.3,No Prazo,Nenhuma
1949,20240604,22,14,23,6,2,9.7,4493.94,800,12.9,13.2,No Prazo,Problema Documental
1950,20240604,9,9,30,8,2,30.9,5586.11,930,15.0,15.3,No Prazo,Nenhuma
1951,20240604,8,30,26,15,1,12.7,846.79,210,3.4,3.2,No Prazo,Nenhuma
1952,20240604,16,23,20,11,4,6.0,2393.6,410,6.6,7.1,Atrasado,Atraso em Carga/Descarga
1953,20240604,41,4,23,15,3,33.0,950.38,210,3.4,3.4,No Prazo,Nenhuma
1954,20240604,27,28,23,10,5,52.6,4463.78,930,15.0,17.0,Atrasado,Nenhuma
1955,20240604,27,17,6,18,5,38.2,2631.54,550,8.9,8.5,No Prazo,Nenhuma
1956,20240604,32,23,30,8,4,20.0,4742.96,930,15.0,14.0,No Prazo,Nenhuma
1957,20240605,21,27,19,16,1,23.1,1651.79,315,5.1,4.7,No Prazo,Problema Documental
1958,20240605,41,33,14,12,3,22.4,2723.66,590,9.5,12.2,Atrasado,Nenhuma
1959,20240605,33,6,11,15,1,16.9,938.95,210,3.4,3.4,No Prazo,Atraso em Carga/Descarga
1960,20240605,38,13,25,6,5,36.4,4164.41,800,12.9,12.2,No Prazo,Nenhuma
1961,20240605,13,20,20,13,3,53.5,7625.81,1370,22.1,27.3,Atrasado,Nenhuma
1962,20240605,29,15,18,10,1,13.6,5538.42,930,15.0,15.6,No Prazo,Atraso em Carga/Descarga
1963,20240605,30,32,26,15,4,36.7,1142.4,210,3.4,3.2,No Prazo,Nenhuma
1964,20240605,39,10,17,5,4,17.9,7085.42,1370,22.1,22.2,No Prazo,Pane Mecânica
1965,20240605,38,37,22,9,5,52.1,11744.15,1960,31.6,30.1,No Prazo,Nenhuma
1966,20240605,36,15,27,8,1,5.9,4808.06,930,15.0,13.9,No Prazo,Problema Documental
1967,20240605,42,17,14,4,5,4.8,3184.89,550,8.9,11.5,Atrasado,Trânsito/Rota
1968,20240605,26,22,12,7,1,8.9,1166.98,210,3.4,3.4,No Prazo,Nenhuma
1969,20240605,27,12,17,4,5,51.5,2859.66,550,8.9,9.1,No Prazo,Nenhuma
1970,20240605,6,29,16,13,5,11.9,6571.12,1370,22.1,21.7,No Prazo,Nenhuma
1971,20240605,26,1,26,8,1,11.1,4487.59,930,15.0,17.6,Atrasado,Nenhuma
1972,20240605,39,10,15,5,4,16.8,7533.58,1370,22.1,22.9,No Prazo,Nenhuma
1973,20240605,29,1,3,18,1,11.6,2381.84,550,8.9,8.2,No Prazo,Atraso em Carga/Descarga
1974,20240605,32,36,29,8,4,20.4,4439.21,930,15.0,19.9,Atrasado,Nenhuma
1975,20240605,35,3,15,15,3,4.8,1200.25,210,3.4,3.1,No Prazo,Nenhuma
1976,20240605,14,35,15,10,5,4.7,4011.11,930,15.0,15.2,No Prazo,Nenhuma
1977,20240605,21,27,12,4,1,30.7,2759.86,550,8.9,9.2,No Prazo,Nenhuma
1978,20240605,25,28,18,3,5,10.0,3486.47,590,9.5,11.3,Atrasado,Nenhuma
1979,20240605,35,4,12,13,3,4.5,6448.81,1370,22.1,20.8,No Prazo,Nenhuma
1980,20240606,11,7,18,14,3,5.2,4583.03,800,12.9,13.3,No Prazo,Nenhuma
1981,20240606,38,28,2,8,5,38.9,5490.29,930,15.0,15.1,No Prazo,Nenhuma
1982,20240606,27,17,19,13,5,43.6,6574.6,1370,22.1,27.6,Atrasado,Nenhuma
1983,20240606,3,17,11,2,5,5.1,2023.0,410,6.6,6.6,No Prazo,Nenhuma
1984,20240606,30,23,25,13,4,48.7,6129.85,1370,22.1,20.9,No Prazo,Nenhuma
1985,20240606,20,35,11,5,5,5.9,6377.62,1370,22.1,26.9,Atrasado,Nenhuma
1986,20240606,13,33,8,8,3,40.7,4623.98,930,15.0,15.4,No Prazo,Trânsito/Rota
1987,20240606,37,15,12,15,1,26.5,1080.26,210,3.4,3.6,No Prazo,Nenhuma
1988,20240606,10,8,24,3,2,17.4,2755.02,590,9.5,9.7,No Prazo,Pane Mecânica
1989,20240606,3,28,5,11,5,4.2,2143.83,410,6.6,6.6,No Prazo,Nenhuma
1990,20240606,22,8,13,11,2,13.6,2205.61,410,6.6,6.3,No Prazo,Nenhuma
1991,20240606,22,9,17,12,2,13.7,2919.72,590,9.5,11.4,Atrasado,Nenhuma
1992,20240606,3,17,8,4,5,5.1,2565.05,550,8.9,8.3,No Prazo,Nenhuma
1993,20240606,9,38,22,20,2,25.1,4938.97,930,15.0,16.3,Atrasado,Nenhuma
1994,20240606,38,34,22,5,5,46.3,6802.76,1370,22.1,23.9,Atrasado,Nenhuma
1995,20240606,19,34,22,14,5,28.3,4133.08,800,12.9,13.4,No Prazo,Nenhuma
1996,20240606,9,16,10,6,2,24.3,3332.25,800,12.9,12.8,No Prazo,Pane Mecânica
1997,20240606,4,30,7,8,1,5.4,3897.62,930,15.0,14.9,No Prazo,Nenhuma
1998,20240606,19,29,22,17,5,31.8,608.36,100,1.6,1.5,No Prazo,Nenhuma
1999,20240606,41,33,4,11,3,28.9,2303.04,410,6.6,6.4,No Prazo,Problema Documental
2000,20240606,28,6,6,7,1,44.6,1184.94,210,3.4,3.3,No Prazo,Nenhuma
2001,20240606,8,6,12,15,1,12.0,970.43,210,3.4,4.8,Atrasado,Nenhuma
2002,20240606,11,31,2,20,3,3.7,5046.32,930,15.0,15.2,No Prazo,Nenhuma
2003,20240607,10,9,21,19,2,26.9,1312.41,300,4.8,4.7,No Prazo,Trânsito/Rota
2004,20240607,8,1,5,2,1,11.0,2120.64,410,6.6,6.4,No Prazo,Nenhuma
2005,20240607,18,33,13,20,3,37.2,4620.25,930,15.0,14.9,No Prazo,Atraso em Carga/Descarga
2006,20240607,5,1,3,14,1,33.0,4407.39,800,12.9,13.3,No Prazo,Pane Mecânica
2007,20240607,18,31,18,16,3,42.7,1455.05,315,5.1,5.1,No Prazo,Nenhuma
2008,20240607,22,8,16,9,2,13.5,12022.5,1960,31.6,29.9,No Prazo,Nenhuma
2009,20240607,22,25,3,4,2,13.4,3069.13,550,8.9,9.3,No Prazo,Nenhuma
2010,20240607,26,27,24,5,1,9.6,6850.02,1370,22.1,29.3,Atrasado,Nenhuma
2011,20240607,19,37,30,11,5,31.7,2189.44,410,6.6,6.3,No Prazo,Nenhuma
2012,20240607,36,1,5,13,1,5.4,7585.48,1370,22.1,22.5,No Prazo,Nenhuma
2013,20240607,29,1,23,16,1,11.9,1253.9,315,5.1,4.7,No Prazo,Atraso em Carga/Descarga
2014,20240607,35,3,5,10,3,5.7,4206.48,930,15.0,18.0,Atrasado,Nenhuma
2015,20240607,25,35,23,14,5,13.8,3574.26,800,12.9,12.4,No Prazo,Trânsito/Rota
2016,20240607,5,27,17,5,1,28.8,6269.84,1370,22.1,22.6,No Prazo,Nenhuma
2017,20240607,17,34,19,17,5,13.3,422.58,100,1.6,2.0,Atrasado,Nenhuma
2018,20240607,8,1,19,2,1,11.9,2175.08,410,6.6,7.6,Atrasado,Nenhuma
2019,20240608,34,19,24,10,2,5.8,3784.96,930,15.0,18.7,Atrasado,Nenhuma
2020,20240608,23,23,30,9,4,5.4,10700.36,1960,31.6,30.9,No Prazo,Nenhuma
2021,20240608,25,34,18,5,5,10.9,5637.19,1370,22.1,21.3,No Prazo,Nenhuma
2022,20240608,23,24,17,4,4,3.8,2549.65,550,8.9,9.0,No Prazo,Trânsito/Rota
2023,20240608,5,22,14,9,1,23.8,12045.69,1960,31.6,31.7,No Prazo,Nenhuma
2024,20240609,13,33,5,19,3,42.3,1789.6,300,4.8,4.8,No Prazo,Problema Documental
2025,20240609,2,34,6,7,5,4.5,959.98,210,3.4,4.8,Atrasado,Nenhuma
2026,20240609,1,33,1,19,3,10.2,1339.85,300,4.8,4.6,No Prazo,Problema Documental
2027,20240610,14,13,14,1,5,3.7,2435.26,430,6.9,6.4,No Prazo,Nenhuma
2028,20240610,25,35,16,20,5,9.1,5609.97,930,15.0,16.0,Atrasado,Nenhuma
2029,20240610,41,4,21,7,3,35.6,963.16,210,3.4,3.4,No Prazo,Nenhuma
2030,20240610,14,35,17,17,5,5.5,588.15,100,1.6,1.5,No Prazo,Atraso em Carga/Descarga
2031,20240610,10,18,13,18,2,24.0,2824.16,550,8.9,9.2,No Prazo,Trânsito/Rota
2032,20240610,29,27,9,18,1,8.9,2894.07,550,8.9,8.3,No Prazo,Pane Mecânica
2033,20240610,38,29,2,8,5,52.6,3815.93,930,15.0,14.1,No Prazo,Pane Mecânica
2034,20240610,17,35,2,12,5,12.8,3219.57,590,9.5,9.7,No Prazo,Trânsito/Rota
2035,20240610,16,23,6,20,4,5.1,4124.77,930,15.0,18.6,Atrasado,Trânsito/Rota
2036,20240610,29,1,10,3,1,12.8,2431.56,590,9.5,9.0,No Prazo,Nenhuma
2037,20240610,2,37,7,1,5,3.8,1912.72,430,6.9,7.1,No Prazo,Nenhuma
2038,20240610,14,34,20,17,5,3.7,415.65,100,1.6,1.6,No Prazo,Nenhuma
2039,20240610,26,2,17,11,1,13.9,2081.94,410,6.6,6.7,No Prazo,Trânsito/Rota
2040,20240610,36,6,2,7,1,3.7,885.38,210,3.4,3.2,No Prazo,Nenhuma
2041,20240610,42,17,14,8,5,4.9,5641.9,930,15.0,13.9,No Prazo,Nenhuma
2042,20240610,19,35,25,11,5,27.0,2370.86,410,6.6,6.6,No Prazo,Nenhuma
2043,20240610,31,11,30,15,1,45.8,964.73,210,3.4,4.6,Atrasado,Nenhuma
2044,20240610,28,27,8,20,1,49.1,5385.95,930,15.0,16.3,Atrasado,Nenhuma
2045,20240611,25,13,1,10,5,13.5,4002.02,930,15.0,15.1,No Prazo,Trânsito/Rota
2046,20240611,37,30,19,11,1,21.0,2484.64,410,6.6,6.7,No Prazo,Trânsito/Rota
2047,20240611,1,5,29,13,3,12.3,7512.21,1370,22.1,22.4,No Prazo,Nenhuma
