id_custo,id_data,id_filial,categoria_custo,valor
4026,20240611,2,Outros,242.97
4027,20240611,3,Combustível,5704.08
4028,20240611,3,Manutenção,2555.92
4029,20240611,3,Pedágio,1196.74
4030,20240611,3,Motorista (Salário/Diária),2224.02
4031,20240611,3,Seguro,559.99
4032,20240611,3,Outros,348.72
4033,20240611,4,Combustível,1195.61
4034,20240611,4,Manutenção,460.01
4035,20240611,4,Pedágio,252.0
4036,20240611,4,Motorista (Salário/Diária),391.03
4037,20240611,4,Seguro,125.97
4038,20240611,4,Outros,63.14
4039,20240611,5,Combustível,4607.38
4040,20240611,5,Manutenção,2127.61
4041,20240611,5,Pedágio,944.34
4042,20240611,5,Motorista (Salário/Diária),2047.51
4043,20240611,5,Seguro,547.32
4044,20240611,5,Outros,281.07
4045,20240612,1,Combustível,11471.5
4046,20240612,1,Manutenção,5844.5
4047,20240612,1,Pedágio,2800.91
4048,20240612,1,Motorista (Salário/Diária),4818.61
4049,20240612,1,Seguro,1174.18
4050,20240612,1,Outros,662.63
4051,20240612,2,Combustível,898.88
4052,20240612,2,Manutenção,309.31
4053,20240612,2,Pedágio,193.28
4054,20240612,2,Motorista (Salário/Diária),318.56
4055,20240612,2,Seguro,95.69
4056,20240612,2,Outros,57.41
4057,20240612,3,Combustível,1390.37
4058,20240612,3,Manutenção,716.36
4059,20240612,3,Pedágio,322.22
4060,20240612,3,Motorista (Salário/Diária),587.91
4061,20240612,3,Seguro,144.73
4062,20240612,3,Outros,88.21
4063,20240612,4,Combustível,2534.69
4064,20240612,4,Manutenção,959.05
4065,20240612,4,Pedágio,603.76
4066,20240612,4,Motorista (Salário/Diária),846.59
4067,20240612,4,Seguro,279.84
4068,20240612,4,Outros,177.66
4069,20240612,5,Combustível,11998.11
4070,20240612,5,Manutenção,4686.24
4071,20240612,5,Pedágio,2881.21
4072,20240612,5,Motorista (Salário/Diária),4984.24
4073,20240612,5,Seguro,1443.3
4074,20240612,5,Outros,949.38
4075,20240613,1,Combustível,4686.69
4076,20240613,1,Manutenção,2197.85
4077,20240613,1,Pedágio,1131.5
4078,20240613,1,Motorista (Salário/Diária),2023.11
4079,20240613,1,Seguro,505.51
4080,20240613,1,Outros,294.06
4081,20240613,2,Combustível,2838.22
4082,20240613,2,Manutenção,1312.35
4083,20240613,2,Pedágio,551.21
4084,20240613,2,Motorista (Salário/Diária),1091.34
4085,20240613,2,Seguro,337.85
4086,20240613,2,Outros,169.03
4087,20240613,3,Combustível,1721.61
4088,20240613,3,Manutenção,852.09
4089,20240613,3,Pedágio,348.61
4090,20240613,3,Motorista (Salário/Diária),666.68
4091,20240613,3,Seguro,200.97
4092,20240613,3,Outros,108.48
4093,20240613,4,Combustível,5628.59
4094,20240613,4,Manutenção,2176.89
4095,20240613,4,Pedágio,1134.37
4096,20240613,4,Motorista (Salário/Diária),1835.51
4097,20240613,4,Seguro,644.33
4098,20240613,4,Outros,329.26
4099,20240613,5,Combustível,7572.14
4100,20240613,5,Manutenção,2784.1
4101,20240613,5,Pedágio,1662.72
4102,20240613,5,Motorista (Salário/Diária),2452.47
4103,20240613,5,Seguro,679.21
4104,20240613,5,Outros,435.47
4105,20240614,1,Combustível,6272.34
4106,20240614,1,Manutenção,2526.0
4107,20240614,1,Pedágio,1407.04
4108,20240614,1,Motorista (Salário/Diária),2451.66
4109,20240614,1,Seguro,651.18
4110,20240614,1,Outros,339.66
4111,20240614,2,Combustível,6440.05
4112,20240614,2,Manutenção,2490.9
4113,20240614,2,Pedágio,1665.34
4114,20240614,2,Motorista (Salário/Diária),2761.41
4115,20240614,2,Seguro,677.34
4116,20240614,2,Outros,387.95
4117,20240614,3,Combustível,1054.18
4118,20240614,3,Manutenção,407.94
4119,20240614,3,Pedágio,232.0
4120,20240614,3,Motorista (Salário/Diária),343.44
4121,20240614,3,Seguro,100.39
4122,20240614,3,Outros,65.86
4123,20240614,4,Combustível,434.3
4124,20240614,4,Manutenção,184.36
4125,20240614,4,Pedágio,86.45
4126,20240614,4,Motorista (Salário/Diária),159.41
4127,20240614,4,Seguro,38.85
4128,20240614,4,Outros,24.34
4129,20240614,5,Combustível,11228.01
4130,20240614,5,Manutenção,5057.19
4131,20240614,5,Pedágio,2108.32
4132,20240614,5,Motorista (Salário/Diária),4612.75
4133,20240614,5,Seguro,1218.54
4134,20240614,5,Outros,717.28
4135,20240615,1,Combustível,579.67
4136,20240615,1,Manutenção,250.01
4137,20240615,1,Pedágio,136.55
4138,20240615,1,Motorista (Salário/Diária),209.26
4139,20240615,1,Seguro,77.46
4140,20240615,1,Outros,48.88
4141,20240615,5,Combustível,372.58
4142,20240615,5,Manutenção,149.99
4143,20240615,5,Pedágio,92.16
4144,20240615,5,Motorista (Salário/Diária),139.12
4145,20240615,5,Seguro,48.07
4146,20240615,5,Outros,24.31
4147,20240616,1,Combustível,2994.96
4148,20240616,1,Manutenção,1346.59
4149,20240616,1,Pedágio,789.99
4150,20240616,1,Motorista (Salário/Diária),1283.22
4151,20240616,1,Seguro,387.07
4152,20240616,1,Outros,244.25
4153,20240616,4,Combustível,1463.61
4154,20240616,4,Manutenção,590.98
4155,20240616,4,Pedágio,346.3
4156,20240616,4,Motorista (Salário/Diária),634.14
4157,20240616,4,Seguro,162.51
4158,20240616,4,Outros,95.91
4159,20240616,5,Combustível,782.64
4160,20240616,5,Manutenção,358.71
4161,20240616,5,Pedágio,161.47
4162,20240616,5,Motorista (Salário/Diária),352.94
4163,20240616,5,Seguro,100.78
4164,20240616,5,Outros,57.07
4165,20240617,1,Combustível,11143.87
4166,20240617,1,Manutenção,4823.33
4167,20240617,1,Pedágio,2859.02
4168,20240617,1,Motorista (Salário/Diária),5213.33
4169,20240617,1,Seguro,1237.7
4170,20240617,1,Outros,730.38
4171,20240617,2,Combustível,3489.18
4172,20240617,2,Manutenção,1379.65
4173,20240617,2,Pedágio,814.97
4174,20240617,2,Motorista (Salário/Diária),1353.07
4175,20240617,2,Seguro,440.03
4176,20240617,2,Outros,253.67
4177,20240617,3,Combustível,477.4
4178,20240617,3,Manutenção,204.1
4179,20240617,3,Pedágio,103.5
4180,20240617,3,Motorista (Salário/Diária),198.35
4181,20240617,3,Seguro,60.2
4182,20240617,3,Outros,39.71
4183,20240617,4,Combustível,5247.44
4184,20240617,4,Manutenção,2179.24
4185,20240617,4,Pedágio,1049.86
4186,20240617,4,Motorista (Salário/Diária),1900.29
4187,20240617,4,Seguro,517.42
4188,20240617,4,Outros,362.82
4189,20240617,5,Combustível,6432.49
4190,20240617,5,Manutenção,3440.18
4191,20240617,5,Pedágio,1417.62
4192,20240617,5,Motorista (Salário/Diária),2894.06
4193,20240617,5,Seguro,726.31
4194,20240617,5,Outros,528.11
4195,20240618,1,Combustível,7550.54
4196,20240618,1,Manutenção,3105.13
4197,20240618,1,Pedágio,1671.67
4198,20240618,1,Motorista (Salário/Diária),3327.81
4199,20240618,1,Seguro,886.72
4200,20240618,1,Outros,547.85
4201,20240618,2,Combustível,3068.82
4202,20240618,2,Manutenção,1356.31
4203,20240618,2,Pedágio,704.01
4204,20240618,2,Motorista (Salário/Diária),994.89
4205,20240618,2,Seguro,302.52
4206,20240618,2,Outros,206.91
4207,20240618,3,Combustível,743.02
4208,20240618,3,Manutenção,345.3
4209,20240618,3,Pedágio,146.82
4210,20240618,3,Motorista (Salário/Diária),259.31
4211,20240618,3,Seguro,76.24
4212,20240618,3,Outros,47.91
4213,20240618,4,Combustível,4599.16
4214,20240618,4,Manutenção,1596.37
4215,20240618,4,Pedágio,1058.09
4216,20240618,4,Motorista (Salário/Diária),1771.55
4217,20240618,4,Seguro,492.05
4218,20240618,4,Outros,284.35
4219,20240618,5,Combustível,12140.46
4220,20240618,5,Manutenção,5301.96
4221,20240618,5,Pedágio,2138.23
4222,20240618,5,Motorista (Salário/Diária),4282.23
4223,20240618,5,Seguro,1297.23
4224,20240618,5,Outros,747.26
4225,20240619,1,Combustível,2790.55
4226,20240619,1,Manutenção,1504.68
4227,20240619,1,Pedágio,751.05
4228,20240619,1,Motorista (Salário/Diária),1204.23
4229,20240619,1,Seguro,307.58
4230,20240619,1,Outros,167.95
4231,20240619,2,Combustível,320.44
4232,20240619,2,Manutenção,162.41
4233,20240619,2,Pedágio,78.35
4234,20240619,2,Motorista (Salário/Diária),120.44
4235,20240619,2,Seguro,37.51
4236,20240619,2,Outros,24.25
4237,20240619,3,Combustível,5309.78
4238,20240619,3,Manutenção,2704.51
4239,20240619,3,Pedágio,1169.85
4240,20240619,3,Motorista (Salário/Diária),1915.27
4241,20240619,3,Seguro,582.84
4242,20240619,3,Outros,407.36
4243,20240619,4,Combustível,666.87
4244,20240619,4,Manutenção,269.73
4245,20240619,4,Pedágio,173.77
4246,20240619,4,Motorista (Salário/Diária),262.75
4247,20240619,4,Seguro,79.06
4248,20240619,4,Outros,40.21
4249,20240619,5,Combustível,5936.0
4250,20240619,5,Manutenção,2960.45
4251,20240619,5,Pedágio,1210.16
4252,20240619,5,Motorista (Salário/Diária),2067.17
4253,20240619,5,Seguro,727.28
4254,20240619,5,Outros,432.94
4255,20240620,2,Combustível,8455.58
4256,20240620,2,Manutenção,3490.88
4257,20240620,2,Pedágio,1570.1
4258,20240620,2,Motorista (Salário/Diária),2527.2
4259,20240620,2,Seguro,831.4
4260,20240620,2,Outros,562.39
4261,20240620,3,Combustível,5456.55
4262,20240620,3,Manutenção,2413.46
4263,20240620,3,Pedágio,1137.03
4264,20240620,3,Motorista (Salário/Diária),1940.12
4265,20240620,3,Seguro,630.79
4266,20240620,3,Outros,318.12
4267,20240620,4,Combustível,719.05
4268,20240620,4,Manutenção,368.1
4269,20240620,4,Pedágio,154.92
4270,20240620,4,Motorista (Salário/Diária),311.3
4271,20240620,4,Seguro,86.57
4272,20240620,4,Outros,54.67
4273,20240620,5,Combustível,10360.99
4274,20240620,5,Manutenção,3781.32
4275,20240620,5,Pedágio,2267.25
4276,20240620,5,Motorista (Salário/Diária),3536.53
4277,20240620,5,Seguro,983.83
4278,20240620,5,Outros,658.01
4279,20240621,1,Combustível,18899.96
4280,20240621,1,Manutenção,10129.68
4281,20240621,1,Pedágio,4738.77
4282,20240621,1,Motorista (Salário/Diária),6814.68
4283,20240621,1,Seguro,2131.62
4284,20240621,1,Outros,1358.11
4285,20240621,2,Combustível,3662.44
4286,20240621,2,Manutenção,1651.04
4287,20240621,2,Pedágio,768.16
4288,20240621,2,Motorista (Salário/Diária),1566.39
4289,20240621,2,Seguro,497.18
4290,20240621,2,Outros,307.21
4291,20240621,3,Combustível,2690.59
4292,20240621,3,Manutenção,1327.99
4293,20240621,3,Pedágio,555.63
4294,20240621,3,Motorista (Salário/Diária),1020.73
4295,20240621,3,Seguro,292.34
4296,20240621,3,Outros,207.73
4297,20240621,4,Combustível,6575.94
4298,20240621,4,Manutenção,2409.0
4299,20240621,4,Pedágio,1273.52
4300,20240621,4,Motorista (Salário/Diária),2523.44
4301,20240621,4,Seguro,582.6
4302,20240621,4,Outros,351.97
4303,20240621,5,Combustível,3653.66
4304,20240621,5,Manutenção,1528.5
4305,20240621,5,Pedágio,801.63
4306,20240621,5,Motorista (Salário/Diária),1347.43
4307,20240621,5,Seguro,454.06
4308,20240621,5,Outros,278.67
4309,20240622,1,Combustível,6358.68
4310,20240622,1,Manutenção,2979.12
4311,20240622,1,Pedágio,1206.71
4312,20240622,1,Motorista (Salário/Diária),2141.79
4313,20240622,1,Seguro,580.78
4314,20240622,1,Outros,443.1
4315,20240622,2,Combustível,1793.37
4316,20240622,2,Manutenção,801.38
4317,20240622,2,Pedágio,472.83
4318,20240622,2,Motorista (Salário/Diária),708.88
4319,20240622,2,Seguro,201.42
4320,20240622,2,Outros,123.57
4321,20240622,3,Combustível,1036.3
4322,20240622,3,Manutenção,415.14
4323,20240622,3,Pedágio,221.32
4324,20240622,3,Motorista (Salário/Diária),308.5
4325,20240622,3,Seguro,94.7
4326,20240622,3,Outros,71.36
4327,20240622,4,Combustível,3970.93
4328,20240622,4,Manutenção,1581.76
4329,20240622,4,Pedágio,855.47
4330,20240622,4,Motorista (Salário/Diária),1499.61
4331,20240622,4,Seguro,368.46
4332,20240622,4,Outros,270.09
4333,20240622,5,Combustível,449.15
4334,20240622,5,Manutenção,170.63
4335,20240622,5,Pedágio,101.48
4336,20240622,5,Motorista (Salário/Diária),154.46
4337,20240622,5,Seguro,53.1
4338,20240622,5,Outros,29.86
4339,20240623,3,Combustível,1960.36
4340,20240623,3,Manutenção,872.9
4341,20240623,3,Pedágio,411.82
4342,20240623,3,Motorista (Salário/Diária),847.37
4343,20240623,3,Seguro,207.09
4344,20240623,3,Outros,143.69
4345,20240623,4,Combustível,2108.86
4346,20240623,4,Manutenção,1118.05
4347,20240623,4,Pedágio,545.75
4348,20240623,4,Motorista (Salário/Diária),1045.21
4349,20240623,4,Seguro,261.67
4350,20240623,4,Outros,181.39
4351,20240623,5,Combustível,3727.26
4352,20240623,5,Manutenção,1640.54
4353,20240623,5,Pedágio,750.14
4354,20240623,5,Motorista (Salário/Diária),1294.98
4355,20240623,5,Seguro,363.5
4356,20240623,5,Outros,252.62
4357,20240624,1,Combustível,6886.1
4358,20240624,1,Manutenção,2980.88
4359,20240624,1,Pedágio,1367.1
4360,20240624,1,Motorista (Salário/Diária),2277.54
4361,20240624,1,Seguro,694.98
4362,20240624,1,Outros,506.86
4363,20240624,2,Combustível,462.73
4364,20240624,2,Manutenção,178.99
4365,20240624,2,Pedágio,104.96
4366,20240624,2,Motorista (Salário/Diária),144.03
4367,20240624,2,Seguro,51.91
4368,20240624,2,Outros,27.54
4369,20240624,3,Combustível,5460.54
4370,20240624,3,Manutenção,2563.91
4371,20240624,3,Pedágio,1452.17
4372,20240624,3,Motorista (Salário/Diária),2120.69
4373,20240624,3,Seguro,663.05
4374,20240624,3,Outros,416.19
4375,20240624,4,Combustível,5155.08
4376,20240624,4,Manutenção,2587.89
4377,20240624,4,Pedágio,1328.71
4378,20240624,4,Motorista (Salário/Diária),1957.84
4379,20240624,4,Seguro,621.35
4380,20240624,4,Outros,389.49
4381,20240624,5,Combustível,4829.61
4382,20240624,5,Manutenção,1991.28
4383,20240624,5,Pedágio,1075.23
4384,20240624,5,Motorista (Salário/Diária),1631.26
4385,20240624,5,Seguro,544.75
4386,20240624,5,Outros,304.3
4387,20240625,1,Combustível,13856.15
4388,20240625,1,Manutenção,6985.33
4389,20240625,1,Pedágio,3746.39
4390,20240625,1,Motorista (Salário/Diária),5757.59
4391,20240625,1,Seguro,1744.27
4392,20240625,1,Outros,982.75
4393,20240625,2,Combustível,918.02
4394,20240625,2,Manutenção,435.61
4395,20240625,2,Pedágio,223.77
4396,20240625,2,Motorista (Salário/Diária),314.15
4397,20240625,2,Seguro,89.08
4398,20240625,2,Outros,65.72
4399,20240625,3,Combustível,2905.08
4400,20240625,3,Manutenção,1072.03
4401,20240625,3,Pedágio,591.27
4402,20240625,3,Motorista (Salário/Diária),844.54
4403,20240625,3,Seguro,271.26
4404,20240625,3,Outros,167.2
4405,20240625,4,Combustível,7924.57
4406,20240625,4,Manutenção,3560.51
4407,20240625,4,Pedágio,1785.11
4408,20240625,4,Motorista (Salário/Diária),2508.23
4409,20240625,4,Seguro,855.54
4410,20240625,4,Outros,525.22
4411,20240625,5,Combustível,9092.44
4412,20240625,5,Manutenção,3730.36
4413,20240625,5,Pedágio,1954.29
4414,20240625,5,Motorista (Salário/Diária),3229.94
4415,20240625,5,Seguro,981.62
4416,20240625,5,Outros,663.09
4417,20240626,1,Combustível,7142.09
4418,20240626,1,Manutenção,3222.29
4419,20240626,1,Pedágio,1481.08
4420,20240626,1,Motorista (Salário/Diária),2303.82
4421,20240626,1,Seguro,696.97
4422,20240626,1,Outros,409.86
4423,20240626,2,Combustível,192.21
4424,20240626,2,Manutenção,94.84
4425,20240626,2,Pedágio,47.75
4426,20240626,2,Motorista (Salário/Diária),76.97
4427,20240626,2,Seguro,19.52
4428,20240626,2,Outros,12.67
4429,20240626,3,Combustível,4900.87
4430,20240626,3,Manutenção,2246.95
4431,20240626,3,Pedágio,1144.67
4432,20240626,3,Motorista (Salário/Diária),1691.68
4433,20240626,3,Seguro,643.39
4434,20240626,3,Outros,328.24
4435,20240626,4,Combustível,3821.25
4436,20240626,4,Manutenção,1606.56
4437,20240626,4,Pedágio,723.7
4438,20240626,4,Motorista (Salário/Diária),1490.18
4439,20240626,4,Seguro,388.99
4440,20240626,4,Outros,242.17
4441,20240626,5,Combustível,1325.52
4442,20240626,5,Manutenção,634.04
4443,20240626,5,Pedágio,243.34
4444,20240626,5,Motorista (Salário/Diária),504.5
4445,20240626,5,Seguro,152.89
4446,20240626,5,Outros,89.5
4447,20240627,1,Combustível,2576.41
4448,20240627,1,Manutenção,1142.73
4449,20240627,1,Pedágio,585.89
4450,20240627,1,Motorista (Salário/Diária),1043.44
4451,20240627,1,Seguro,282.8
4452,20240627,1,Outros,179.31
4453,20240627,2,Combustível,3129.01
4454,20240627,2,Manutenção,1205.66
4455,20240627,2,Pedágio,697.73
4456,20240627,2,Motorista (Salário/Diária),1105.53
4457,20240627,2,Seguro,270.26
4458,20240627,2,Outros,214.04
4459,20240627,3,Combustível,3062.74
4460,20240627,3,Manutenção,1110.04
4461,20240627,3,Pedágio,686.93
4462,20240627,3,Motorista (Salário/Diária),1073.33
4463,20240627,3,Seguro,335.56
4464,20240627,3,Outros,176.95
4465,20240627,4,Combustível,4082.62
4466,20240627,4,Manutenção,1764.47
4467,20240627,4,Pedágio,825.53
4468,20240627,4,Motorista (Salário/Diária),1755.93
4469,20240627,4,Seguro,487.37
4470,20240627,4,Outros,316.54
4471,20240627,5,Combustível,4541.59
4472,20240627,5,Manutenção,2050.52
4473,20240627,5,Pedágio,933.25
4474,20240627,5,Motorista (Salário/Diária),1767.13
4475,20240627,5,Seguro,486.61
4476,20240627,5,Outros,288.72
4477,20240628,1,Combustível,3247.03
4478,20240628,1,Manutenção,1319.5
4479,20240628,1,Pedágio,676.29
4480,20240628,1,Motorista (Salário/Diária),1014.98
4481,20240628,1,Seguro,351.05
4482,20240628,1,Outros,219.37
4483,20240628,2,Combustível,2316.52
4484,20240628,2,Manutenção,1016.69
4485,20240628,2,Pedágio,548.79
4486,20240628,2,Motorista (Salário/Diária),850.64
4487,20240628,2,Seguro,242.53
4488,20240628,2,Outros,165.94
4489,20240628,4,Combustível,2036.33
4490,20240628,4,Manutenção,763.62
4491,20240628,4,Pedágio,398.61
4492,20240628,4,Motorista (Salário/Diária),733.04
4493,20240628,4,Seguro,230.9
4494,20240628,4,Outros,107.58
4495,20240628,5,Combustível,8636.17
4496,20240628,5,Manutenção,4292.86
4497,20240628,5,Pedágio,1817.22
4498,20240628,5,Motorista (Salário/Diária),3033.57
4499,20240628,5,Seguro,1109.62
4500,20240628,5,Outros,601.0
4501,20240629,1,Combustível,4567.17
4502,20240629,1,Manutenção,2229.73
4503,20240629,1,Pedágio,1273.58
4504,20240629,1,Motorista (Salário/Diária),1759.15
4505,20240629,1,Seguro,669.33
4506,20240629,1,Outros,385.48
4507,20240629,2,Combustível,2463.59
4508,20240629,2,Manutenção,1133.61
4509,20240629,2,Pedágio,468.77
4510,20240629,2,Motorista (Salário/Diária),949.17
4511,20240629,2,Seguro,229.61
4512,20240629,2,Outros,131.55
4513,20240629,3,Combustível,378.62
4514,20240629,3,Manutenção,180.1
4515,20240629,3,Pedágio,78.5
4516,20240629,3,Motorista (Salário/Diária),125.49
4517,20240629,3,Seguro,44.63
4518,20240629,3,Outros,25.03
4519,20240629,4,Combustível,1657.73
4520,20240629,4,Manutenção,616.32
4521,20240629,4,Pedágio,345.73
4522,20240629,4,Motorista (Salário/Diária),468.7
4523,20240629,4,Seguro,143.89
4524,20240629,4,Outros,108.05
4525,20240629,5,Combustível,1556.67
4526,20240629,5,Manutenção,759.82
4527,20240629,5,Pedágio,402.6
4528,20240629,5,Motorista (Salário/Diária),643.43
4529,20240629,5,Seguro,222.27
4530,20240629,5,Outros,115.75
4531,20240630,1,Combustível,4079.84
4532,20240630,1,Manutenção,1739.16
4533,20240630,1,Pedágio,977.25
4534,20240630,1,Motorista (Salário/Diária),1920.74
4535,20240630,1,Seguro,499.84
4536,20240630,1,Outros,316.55
4537,20240630,2,Combustível,1846.46
4538,20240630,2,Manutenção,831.75
4539,20240630,2,Pedágio,420.06
4540,20240630,2,Motorista (Salário/Diária),686.81
4541,20240630,2,Seguro,236.01
4542,20240630,2,Outros,119.45
4543,20240630,4,Combustível,324.46
4544,20240630,4,Manutenção,178.51
4545,20240630,4,Pedágio,73.92
4546,20240630,4,Motorista (Salário/Diária),139.81
4547,20240630,4,Seguro,46.88
4548,20240630,4,Outros,22.8
4549,20240630,5,Combustível,2484.98
4550,20240630,5,Manutenção,1132.07
4551,20240630,5,Pedágio,525.64
4552,20240630,5,Motorista (Salário/Diária),1025.43
4553,20240630,5,Seguro,263.93
4554,20240630,5,Outros,183.98
4555,20240701,1,Combustível,3669.59
4556,20240701,1,Manutenção,1539.4
4557,20240701,1,Pedágio,842.84
4558,20240701,1,Motorista (Salário/Diária),1231.6
4559,20240701,1,Seguro,415.61
4560,20240701,1,Outros,276.51
4561,20240701,2,Combustível,688.65
4562,20240701,2,Manutenção,333.13
4563,20240701,2,Pedágio,159.39
4564,20240701,2,Motorista (Salário/Diária),277.94
4565,20240701,2,Seguro,79.33
4566,20240701,2,Outros,47.27
